xIn	yIn
0.659571981	0.527499254
0.278400023	-0.086146988
0.333418036	-0.268907885
0.608157173	-0.354003275
0.264490165	0.724224734
-0.329790046	0.326181437
-0.468842016	0.166549255
-0.309589011	-0.228895139
-0.231106666	0.591632415
0.050522795	0.738780034
0.567999761	-0.286910941
0.107016109	0.818105473
0.650239549	0.641575293
0.511697843	0.309811529
0.169074546	-0.209902135
-0.776335459	-0.497507419
0.521189980	0.831821714
0.148489305	-0.214319855
-0.210372842	-0.773743600
0.171409324	0.320785141
0.392805655	0.861820313
0.453452728	0.142412798
-0.136211568	0.468478782
0.612379834	-0.201717904
0.280509172	-0.218545621
0.588379961	0.504173713
0.283946960	0.109569940
0.335995426	-0.567563735
0.895250086	-0.107958127
-0.722335848	-0.315122757
0.118298273	0.449073476
0.310893789	-0.902447614
-0.327197084	-0.235653485
0.239965184	-0.426718062
-0.925441844	0.328344973
-0.337128713	0.686937990
-0.531607631	0.715007029
0.447554170	0.752339329
-0.175423030	-0.216450405
-0.815224406	-0.280172946
0.675591468	-0.537560254
0.404704298	-0.206110259
0.911513223	0.410366682
0.304993669	0.222407011
-0.448921478	-0.641530923
-0.148362133	-0.407160759
0.050642721	-0.073803978
0.656894465	0.081526381
0.762818312	0.104448634
-0.166134290	-0.412604719
0.887998230	0.018641304
0.307222335	0.563589697
0.481081050	-0.288073367
-0.642520564	0.392594272
-0.384998717	0.630212382
0.640269691	-0.398245191
-0.039776114	0.229734500
-0.844069479	-0.294628333
0.724380613	-0.230935466
-0.246817050	0.381275077
0.850590915	-0.483998739
-0.514276290	-0.315543376
0.103396542	-0.626278061
0.703097928	-0.589381124
0.937311636	0.184178977
0.122545509	-0.705208928
-0.423226751	0.244838823
0.957264178	0.191774532
-0.124948795	0.597533868
0.793529341	0.253147837
0.788882080	-0.246246774
-0.517117664	-0.426930466
-0.235380169	-0.361187142
0.278441201	-0.510999556
0.870275521	0.258468306
-0.452374589	-0.644000770
-0.270278831	0.646022858
-0.938359171	-0.332967195
-0.169798166	0.184186338
-0.038176124	0.406975083
-0.570974839	-0.080911946
-0.401250386	0.304076366
-0.483378079	-0.607721046
-0.442775797	-0.694495998
0.146032179	0.040106539
-0.121426465	0.910652011
-0.600347547	0.086796788
-0.654734907	-0.263735704
-0.374072796	-0.711809977
-0.612713751	0.355648373
0.633113416	-0.015494947
0.903593108	-0.229860589
0.366214943	-0.579784971
0.162418365	0.923439146
-0.274280970	-0.691549456
-0.036454316	0.604292566
-0.780897446	-0.357534919
0.761307302	-0.381244992
-0.111317019	-0.925473037
-0.313789517	0.514610185
-0.637283014	0.073496731
-0.129741443	-0.703070133
0.522423809	-0.107060266
0.061344582	0.155537225
0.877444788	0.232734379
0.217675801	0.781037895
-0.798747077	0.165292156
-0.492670112	-0.073028046
0.473742700	0.470875573
-0.468735481	0.692845254
-0.757481994	0.200283244
0.917129486	-0.071271510
-0.285106572	-0.720153528
-0.423223661	0.524649030
-0.521908281	0.638120921
-0.319813746	-0.644463494
-0.129144701	0.897862055
-0.863425600	-0.126270910
-0.518247202	-0.662172677
-0.960978756	-0.010917314
0.264799277	0.512763944
-0.540041742	0.796063796
0.205609197	-0.426701088
-0.584098565	-0.668846379
-0.282507297	-0.666969080
0.259882111	0.432386131
-0.387122608	0.262107332
0.017538116	0.189653731
-0.213243639	0.495629836
-0.172225349	0.466942616
-0.427640960	0.846557468
-0.674431936	-0.388619716
-0.164359846	0.590367341
-0.875855773	0.295598413
0.386431136	0.329753425
0.868897325	0.475066751
-0.153037116	-0.715201241
0.806220373	0.564455586
-0.382170321	0.066102483
-0.003158283	0.230707071
-0.579639199	0.114966175
0.510009668	0.248135453
-0.418091210	0.361176009
-0.053234597	0.946713461
0.348916750	0.519124442
-0.869495274	-0.371088919
0.264852155	-0.745351047
0.924509495	-0.348716710
0.584402378	0.793406819
-0.001327104	-0.007337437
0.926742327	0.326882710
0.007042396	-0.652896872
-0.558151115	-0.482947937
0.595238581	0.023757675
0.878228072	-0.457996017
-0.029528865	0.227144821
-0.938871575	-0.236257938
-0.098370365	-0.808366850
0.392653144	-0.833518212
-0.553717897	0.317162637
-0.182234921	-0.969315520
0.110569455	-0.055884881
-0.537950259	0.188775032
-0.123314468	-0.542129412
0.450533151	0.811552616
0.202241137	-0.542424453
-0.025372389	0.753894324
-0.332152303	-0.147144318
-0.704101694	0.638318832
-0.597939107	-0.018369862
-0.451340119	0.794714036
0.148111927	-0.005058016
0.111876673	0.965877006
0.025626463	-0.777553873
-0.090007876	0.487676205
0.411221159	0.786677657
0.945546793	0.296031448
0.662036083	0.396079943
0.107584063	-0.135722779
0.853655491	0.266239806
-0.491632757	-0.171716899
0.020134129	0.176214940
0.681138783	0.316032435
-0.185466230	0.761139286
0.673059166	0.216594663
-0.257230577	-0.778280954
0.011308699	0.890881350
0.216661030	-0.876814629
-0.654368501	-0.233249521
-0.446571866	0.675510489
0.052884105	-0.784535783
0.071590432	-0.839531833
0.079741437	-0.074754078
0.426707973	0.588108680
0.753529023	-0.553157899
-0.235676381	0.434667805
0.762874536	0.578857389
0.195807091	0.435933701
-0.204547948	0.938576514
0.829457863	-0.125686223
0.116601270	-0.724422379
-0.547033305	-0.153435033
-0.967569721	0.006394829
-0.477924544	0.085314384
0.221859046	0.593665888
0.245782552	-0.698399517
-0.481088190	-0.327509476
0.119332625	-0.345967218
0.707108637	-0.117792840
-0.767109830	-0.097084273
-0.681859138	0.028342222
-0.158507760	0.975793609
-0.164897027	-0.329049898
-0.149892614	-0.234950904
0.040626716	-0.189866987
-0.186726378	0.073056995
0.816527842	0.335349078
-0.841628620	0.038386888
-0.070985035	0.404153932
0.339987372	0.447926775
-0.923355546	0.229696534
0.720367608	0.195977079
0.883729316	0.427476245
-0.669608029	-0.603674899
0.144961709	0.171884211
0.842834313	0.222226096
-0.254886223	-0.799999368
0.188934751	0.785740494
0.010133645	-0.997791626
-0.141202511	-0.173338513
0.337557451	0.017168869
-0.578677201	0.205035747
0.714499192	-0.502032746
-0.565267720	0.434866800
0.693944334	-0.681538404
-0.137656957	0.772128574
-0.564918917	0.192735014
-0.635380775	-0.459427616
0.560107473	-0.792546462
-0.592545830	-0.048266769
-0.046058395	-0.050240768
-0.441928527	-0.611749100
0.314333423	-0.727429336
-0.113781847	0.749065704
0.707437464	-0.419837514
-0.647708941	-0.497391619
0.762515521	-0.479255267
0.061317117	0.642758646
-0.665411717	-0.175884403
0.947979895	-0.257957548
-0.840369733	-0.270209567
-0.011299130	-0.596120432
0.021289489	-0.044371030
-0.486822755	0.579360962
0.343879870	0.827510668
0.576576371	0.559369090
-0.189739490	0.644103669
-0.870850405	0.162551569
0.568729016	0.820101763
0.095430598	0.344577844
0.859043402	0.255060865
-0.925631724	-0.152255729
0.658940433	0.095657765
-0.324981275	0.147253111
0.377351134	0.576204716
0.220308385	-0.784530965
0.350163213	0.367020435
-0.892865849	0.033459514
0.778072934	0.468505526
-0.520677841	0.346801948
0.288607289	0.574752757
-0.308620209	0.147650689
-0.170186379	-0.234251933
-0.339128268	-0.463575444
-0.053978689	-0.339499922
0.063374907	-0.676627556
-0.763295207	0.149694346
-0.489015912	0.457013178
0.365163382	0.861147300
-0.175966386	0.472297534
-0.105393186	-0.579582729
0.598231547	-0.327320253
-0.980518306	0.177530085
0.652306462	-0.289138513
-0.674819226	-0.517879917
0.476609554	-0.679424267
-0.029125862	0.338015386
0.874439942	0.065365245
-0.707754053	-0.062185152
0.388737689	-0.471049260
0.760869077	-0.190002468
-0.075029891	-0.344524109
0.230414803	-0.476798343
0.328155637	0.119337599
-0.399244638	0.347637333
-0.264818092	0.535108372
-0.057375809	0.706056045
-0.126876243	0.061968125
0.337801914	-0.252436301
0.685378547	0.516071059
0.415792836	-0.855037481
0.225560317	0.176661913
-0.045039949	-0.849469574
-0.326267917	0.160293441
0.304712454	0.274487446
-0.492069227	0.601580137
0.527549270	-0.433570409
-0.898462038	0.166252786
0.968787223	-0.025338280
-0.771779090	0.306589137
0.722225419	-0.644445721
-0.063363002	0.407603965
0.871625338	0.095635599
0.180491706	0.287418173
0.240598119	-0.593947978
-0.535919915	-0.804441831
-0.443417552	-0.703782112
-0.619066978	0.230314532
0.456511329	0.685645476
-0.469128309	0.510854208
-0.704917577	-0.367590345
-0.322893007	-0.736130355
0.607071375	-0.094672097
0.570458783	0.329296793
0.260882182	-0.492904220
-0.263099243	0.132507518
-0.580074309	-0.156670504
-0.676555515	-0.115994224
0.038887665	-0.119973066
0.180223665	0.419820687
-0.889658535	-0.363265007
0.105466163	-0.384856558
-0.398822906	-0.607308225
-0.352505312	0.132048785
0.903545983	-0.057422889
0.764458440	-0.419347025
0.206446757	0.371529814
0.485980877	-0.223094461
-0.299173393	-0.253136942
0.284001318	0.437727365
0.879370577	-0.113267304
0.355119828	-0.700703733
0.730062192	0.678564314
0.183302044	-0.231050144
-0.441408753	-0.636474293
-0.811229457	-0.331067288
0.000260701	0.294236706
0.284076154	0.601437795
-0.266513421	0.590474464
-0.125852048	-0.502054981
-0.142499753	-0.429698559
0.028234261	0.363148633
-0.417361784	-0.241703548
0.041712946	0.765940260
0.527246308	0.600304193
-0.730763096	0.129726668
0.010253557	0.553313058
-0.268835538	-0.302817961
0.484883899	0.464651041
-0.712343498	-0.640968149
-0.884107745	0.297126807
-0.597627666	-0.480136372
0.438628372	-0.589598860
-0.196794423	-0.533137368
0.773549773	0.385843794
0.225159084	-0.184737281
0.151784053	-0.247594608
-0.584433090	0.281250020
-0.531577756	-0.315196185
-0.589023312	0.478675801
-0.761883128	0.142141150
-0.393207809	-0.536485658
-0.077701717	-0.478340820
-0.598540855	0.038190538
0.818785987	-0.196168521
0.558054166	0.257414358
0.214232619	-0.638740258
0.724276991	-0.012217609
0.747103535	-0.050563926
0.803045110	-0.101112412
-0.096584166	-0.408885704
0.648939511	0.141532707
-0.135466523	-0.659952364
-0.711688309	-0.053433902
-0.090564112	0.210609974
0.468225278	0.310895033
-0.751199488	0.287011264
-0.455574378	0.328959130
0.218138685	-0.880213370
-0.185894458	-0.080019849
-0.661601350	-0.005756850
0.090243860	0.241814484
0.585357446	-0.260816631
-0.616652811	0.318612891
-0.436019281	0.247880666
0.658660528	-0.147707590
-0.805553237	-0.431903585
-0.050316695	0.993717960
0.322677090	-0.713328008
0.762811539	0.639418611
-0.798110054	-0.019049777
0.759205242	0.015995488
-0.989761363	-0.008825766
0.339418374	0.595596083
-0.085791026	-0.705661679
-0.029353771	-0.427130499
0.146630733	0.165092993
0.140965917	0.209533117
-0.172234966	0.019957364
0.521236013	0.777448339
0.013675324	0.639793586
0.271557266	-0.663647586
0.926465578	0.034368803
0.144351012	0.916249400
0.832580156	0.154589650
-0.092576367	0.171998529
-0.249814268	-0.362218765
-0.105235908	0.664394706
-0.067880443	0.865410321
0.030503314	0.378230123
0.288283406	0.858268348
-0.601812512	-0.190480581
0.635716686	0.411862812
-0.550686996	-0.092726050
0.748215225	-0.624221419
0.458962515	0.648485117
0.873211179	0.291542669
-0.196925234	-0.219365189
-0.536458802	0.553260498
0.418416045	0.358305290
0.217655205	-0.649464398
0.223715611	0.454919412
-0.570714109	-0.745781076
-0.166850465	0.717569297
-0.887512729	0.231337023
-0.472911285	0.748203957
-0.356800167	-0.023598280
-0.344522092	-0.608584942
0.352180301	-0.402879339
-0.445917560	0.574363821
0.504799523	-0.572706383
-0.134093510	-0.692125711
0.207928428	0.329447688
0.861134787	-0.373655527
-0.312247022	0.078789991
-0.023119925	0.911468590
-0.466290598	0.406165966
-0.834312487	0.366858937
0.123735263	-0.721825216
-0.401804041	0.650823979
-0.372774303	-0.318143351
0.278977310	0.748212157
0.322575978	0.340519926
0.648394215	0.468281796
0.517930155	0.509529002
-0.411681008	0.071506343
-0.882848279	0.122028394
-0.522327691	-0.717160765
-0.511112669	0.601407572
-0.438985981	0.087083290
0.252231550	-0.412607239
0.269249410	0.961289932
0.858863245	-0.451773280
0.709502089	0.694583649
-0.618713531	0.032078065
0.035103574	-0.358360164
0.220560533	-0.316502211
-0.890078369	-0.261509313
-0.055826179	-0.218654219
0.276054244	0.061325542
0.344164777	-0.607738494
0.355134125	0.905178797
0.479344797	-0.392634326
-0.507428443	0.807823879
-0.513177080	0.761820968
-0.689952313	0.478615898
-0.489306037	0.075373387
0.332973993	0.731254496
0.758871175	0.442895625
0.647443525	0.413919002
-0.266756254	-0.076502231
-0.524755455	-0.363382078
-0.322775678	0.819409322
0.028879428	-0.967641555
0.724588118	-0.491775776
-0.360275880	-0.782840324
-0.683951897	0.126547040
0.472233205	-0.710971670
0.563777811	0.512503017
-0.019637513	-0.925528227
-0.412123596	-0.686663521
-0.701354457	0.403675629
0.689390452	0.031889289
0.668507211	0.004397719
0.036756165	0.708632436
0.205610863	0.676480285
-0.196972676	0.904772755
0.606820877	-0.724739471
-0.806198916	0.170598687
0.787763546	0.174163570
0.245070460	-0.624360051
0.487500049	0.050796727
-0.277612472	0.243732153
0.326268176	0.021033071
-0.352592218	0.015658628
-0.947077640	-0.025418821
0.180293624	0.721429570
0.978978898	0.164337942
-0.581183793	0.015735062
-0.127029622	0.624427070
-0.307784654	-0.201237511
0.146086034	0.495242670
-0.296464758	-0.247093090
0.770503199	-0.102663674
-0.928500105	0.168576057
-0.780627217	-0.343705779
-0.197267904	0.545640960
0.677327293	0.450139878
-0.438700413	0.730249653
-0.575278943	0.741593212
0.451679222	-0.596300046
-0.094068847	0.870495430
0.419435017	0.778901530
-0.422335982	-0.358991467
0.606893032	0.281199260
0.393915443	0.377396230
-0.821464415	0.317421041
-0.064337026	-0.749964519
-0.514002903	-0.130430333
0.809035425	-0.294630119
0.525863889	-0.388232479
-0.748989160	0.203191181
-0.938092601	-0.187689573
-0.066559166	-0.513371545
-0.446096362	-0.614879945
-0.109671590	0.459834791
0.238736320	0.750537984
0.097599597	0.785461959
0.405703049	0.276135183
0.102883000	-0.658633978
0.526170663	0.588880097
0.210935689	0.335206088
-0.705750023	-0.263200422
0.357571244	-0.126568407
0.258551648	0.385837873
0.371309672	0.514167133
0.695601299	-0.389954008
0.264705116	-0.882984915
-0.573553671	0.656251632
0.441713590	0.551024953
-0.199818891	-0.455403411
-0.866523314	0.103326664
0.661557861	-0.572273337
-0.027012520	0.780117000
0.617412477	-0.669441277
-0.346451408	-0.887078061
0.498759813	0.613343278
0.426267372	0.194361112
-0.776610731	-0.309027513
0.311376197	-0.350164402
-0.652775883	0.456698102
0.007723053	-0.025937366
-0.666465704	-0.099885972
0.300414406	-0.532989018
-0.996559309	-0.038027734
-0.105262355	0.843566933
-0.429496266	0.867725125
-0.699161850	-0.559682548
-0.006040926	-0.722950002
-0.693427378	-0.694664730
-0.073114403	-0.346203261
0.762033372	0.100767121
-0.557265553	-0.230243574
-0.925170246	-0.223731258
0.669870454	0.375244161
0.243279725	0.673311145
0.516878077	-0.092279840
0.095636371	-0.795973659
0.417794534	0.396474521
-0.355656207	0.607127297
0.196072484	-0.301995477
0.222727433	-0.809968443
-0.024945479	0.529300055
0.002707239	-0.374168759
0.027156625	0.077536993
0.402099983	-0.302972922
-0.547218846	-0.354620292
-0.629661778	-0.210002420
-0.216602923	0.887216299
0.697717741	-0.210860430
0.027778307	-0.206645889
-0.006834089	-0.554427160
-0.664485775	0.275427570
0.575932673	0.310568747
-0.195272375	-0.928700500
0.212508863	-0.012175580
0.613655661	0.355856325
0.292753095	0.015755644
0.661135352	-0.576778375
-0.464468172	-0.555467572
0.233671998	0.338216231
0.026603680	-0.773162092
0.783789071	0.216432311
-0.397666574	-0.800138163
0.111916778	-0.821733902
-0.750434401	-0.277060554
-0.095531177	-0.421734702
-0.061844452	-0.481875517
0.976442892	0.195015478
-0.589773348	-0.488025280
0.639547906	-0.279335425
-0.254775711	-0.126780097
0.100057811	0.842669876
-0.011739720	-0.035594577
0.679159083	0.590593706
0.164267259	-0.208924139
0.768859805	-0.325302158
0.397637288	0.612189086
-0.403309299	-0.664207165
-0.869686432	-0.469187676
-0.433298522	0.664193695
-0.482182649	-0.456855631
-0.140790828	-0.071955997
0.055119089	-0.501242922
0.371976981	0.707589383
0.572171346	-0.527965208
0.550259258	-0.439568375
0.436440214	0.229418341
-0.848974669	-0.399292527
0.275405314	-0.271785536
0.938310537	-0.326957399
-0.659596450	-0.464998763
0.008835437	-0.529282882
0.065813562	0.575536915
-0.881318716	-0.005880015
-0.488325084	0.173800373
0.492877063	-0.839616507
-0.025856250	-0.135145957
0.867972876	-0.453684904
0.336888835	0.418232133
0.106746722	-0.226670952
-0.352349527	0.257772052
0.374036520	-0.331855326
0.177657187	-0.350558166
0.396359140	0.115967723
0.322484436	0.736762690
0.650968960	-0.668680128
-0.792520192	-0.283217478
0.336510607	-0.187911650
0.199338443	-0.170612331
-0.027528157	-0.826517807
0.694241712	-0.159555282
-0.280202711	0.031130546
0.804459594	-0.093672676
0.084316062	0.178496115
0.574471999	-0.738026752
0.827937948	-0.029168862
0.377940971	0.150422384
-0.292406173	0.028909931
0.481742256	-0.084926365
0.745692453	0.388599043
0.257464257	-0.953894113
0.414137114	-0.406025137
-0.141805762	-0.386524443
0.423362531	0.830666081
-0.213042250	0.117604242
-0.328889201	0.506755039
-0.851265212	-0.070212351
0.131690496	0.410586972
-0.320411642	-0.040371556
-0.889949173	0.089011937
0.086439260	0.591793083
-0.019607874	0.261549828
-0.121762401	-0.605470761
0.008004796	0.278887221
0.567097918	0.794962546
-0.603508537	-0.761791284
0.301717585	-0.454773749
0.167996365	-0.364983367
-0.501579367	0.004111339
0.052631744	0.630111129
-0.585301690	0.732220102
-0.410260428	-0.203883580
0.789749431	-0.300209601
0.885128356	-0.123811310
0.708320402	0.271975608
0.150763755	-0.413442000
0.666504848	0.006288445
-0.677010163	-0.325490357
-0.530527811	-0.318332871
0.226893380	0.296292836
-0.593793595	0.725314013
-0.699595827	0.458838149
0.355425141	-0.284897516
0.191058251	0.945164712
0.511218904	-0.019192319
-0.355044889	0.396347260
0.856996371	-0.063461407
0.285561188	0.565316773
-0.791485799	-0.563675058
0.442613388	-0.525135390
-0.450471309	0.727789054
-0.635047636	0.019000880
-0.590543818	-0.506751165
-0.209809348	0.636349561
0.789541671	0.196397058
0.361663573	-0.910054157
-0.344764794	-0.282911287
-0.194951672	0.846293457
-0.337746575	-0.683732768
-0.172898863	0.307208536
0.712614491	-0.315902493
-0.756252872	-0.001824322
-0.750585721	-0.547738671
0.434500621	-0.598710947
-0.672719623	-0.122885991
-0.123846338	-0.123190931
-0.395096939	0.241106027
0.895809949	0.014359244
0.734354862	-0.313999398
-0.349291196	0.523896532
0.613842376	-0.462367135
-0.270538910	-0.581109296
-0.616073678	0.391714515
-0.264842065	0.211027459
-0.301076950	-0.552227574
0.895124967	-0.057329822
0.445948105	-0.855460755
0.394931508	-0.119551275
-0.454171702	0.722211885
0.757562734	0.421981961
-0.400979046	-0.637534206
-0.336912012	-0.505169097
0.376825038	-0.602557151
0.180831505	-0.972466158
0.921339381	0.063229164
0.600862029	-0.230632690
-0.838918175	-0.310769605
0.195815810	-0.139995126
0.137002821	0.090940776
0.802675053	-0.417049075
0.235480021	0.197606560
0.463399650	0.781308320
-0.080181555	0.220962383
0.203290281	0.518839399
-0.986329699	-0.039746784
-0.736178884	0.194501806
-0.012212942	-0.814839504
-0.742269032	0.027693278
-0.636354893	0.039197157
-0.181852714	0.500647928
-0.869862068	-0.379177661
-0.916401148	0.365617953
0.818428899	0.546998503
0.146926272	-0.261752656
-0.232039114	-0.649783448
-0.742913258	-0.648610936
0.311642280	-0.519584064
0.465258849	-0.700570662
-0.334423568	0.722989817
0.327122616	-0.614081315
0.581582813	0.124183204
0.082325615	-0.576021495
0.555223788	0.106843473
0.077971482	-0.676815326
0.457060026	0.335058224
-0.325426262	0.673654845
-0.845929220	0.071074115
-0.714354644	-0.180352787
-0.205936069	0.612767972
0.205565898	-0.624353256
-0.263048825	0.265899296
0.719749691	0.614504233
-0.140928532	-0.758955070
0.622729518	-0.181011331
-0.419230930	0.177953305
0.501137979	0.382892168
-0.006201224	-0.824288283
0.056547012	-0.400385958
-0.838072266	0.210617792
0.670688158	-0.552426911
-0.939658940	0.235830903
-0.159601168	-0.202707765
-0.498269803	-0.358990264
-0.383430976	-0.808392002
-0.094218043	-0.663681285
-0.422636355	0.428841748
-0.416157906	0.158132715
-0.393204947	-0.490325764
-0.183126733	-0.892066969
-0.716355252	-0.050886585
-0.589713916	-0.554427517
-0.106854428	-0.810003789
-0.454273671	-0.046513367
0.425827114	0.386125161
-0.880834691	-0.067083147
-0.296333394	0.925277539
-0.302229722	0.281030251
0.354119288	0.281612373
0.791286609	0.256036233
0.066708275	-0.647507880
-0.367033574	0.476994359
-0.201935397	-0.207302366
0.557968600	0.691210175
-0.017306155	-0.896305071
-0.355303193	-0.591479041
0.489820090	-0.604524325
-0.663921730	0.516954987
-0.237176434	-0.544756422
-0.550128161	0.466490173
-0.619478883	0.147642118
-0.252479577	0.734640404
-0.570745511	0.186683389
-0.557280379	0.764402117
-0.883105764	-0.462639464
-0.013577746	-0.085041161
0.330058170	-0.455609146
-0.393830987	-0.687247986
-0.351914217	0.250865820
-0.278727027	-0.862094128
0.646341495	0.057351242
0.654860859	-0.590834940
0.252374815	-0.376824345
0.627756342	0.681629306
0.809859045	0.323311086
0.087713202	0.806564513
0.762006561	0.204607438
-0.656074952	-0.251571186
0.292819668	-0.274264712
0.171070206	0.090779693
-0.469061450	-0.201173453
-0.227591002	-0.659202406
-0.877862368	-0.325420599
-0.406623741	0.209850834
-0.518856087	-0.644617181
-0.585541729	-0.174931040
0.103811633	-0.465975453
-0.500947823	-0.603368699
0.259759836	-0.514212591
-0.662463249	0.236360944
0.193795614	-0.583651927
-0.140696453	-0.040844939
-0.849979747	-0.108588790
-0.200825895	0.408179533
0.079204824	0.330112655
0.670910249	-0.670856288
-0.473806777	-0.735713493
0.538994547	0.007337136
-0.512522635	-0.668541727
-0.182754319	-0.542350989
-0.016401854	-0.988958705
-0.126002916	0.842901694
-0.029803644	0.024017337
-0.265687097	0.207305683
0.012442468	0.533487008
-0.384514784	-0.908352707
-0.136400338	-0.177508705
0.151635008	-0.530545662
-0.201203582	-0.309370446
0.476791474	0.418465745
-0.355917628	0.309197569
0.141946705	0.131559738
0.640655842	0.262058966
-0.121203061	-0.542098478
-0.531057183	-0.406294939
0.705296778	0.439139172
0.617722399	-0.560390320
-0.353555145	-0.369835133
-0.278187841	-0.163303651
-0.915578634	-0.334926726
0.371206261	0.236056373
0.134527612	-0.829997322
0.588468424	-0.429231701
0.920516654	-0.269584872
0.702328037	0.561172494
-0.556479940	-0.511983167
-0.411573483	-0.426399140
-0.446225603	-0.438476796
0.835530931	0.275586556
0.940659831	-0.230574186
0.156008669	0.075187442
-0.060571507	0.082694596
0.686506528	-0.472103084
0.653462895	0.607023181
0.258312043	0.355790931
0.168195676	0.250786136
0.936915907	0.187269692
-0.037031794	-0.619564034
0.675286525	0.268855339
-0.470747197	0.602442530
0.192464868	0.117679321
0.021825822	0.077422078
0.931526616	-0.037514348
0.846847893	0.087535284
-0.962326907	-0.213723615
0.314173300	0.823692775
0.331202803	-0.427514656
0.179483706	-0.500601522
0.823271480	0.116399613
0.686668170	-0.213760313
0.496835579	0.361954693
-0.035602777	0.247559893
0.143767703	0.140440613
-0.006200842	-0.177029773
0.152014932	-0.984375021
0.900392306	0.083541547
-0.021889369	0.747240198
-0.828923169	0.015783724
-0.466483418	-0.658693289
-0.260036654	0.847689883
-0.579824774	0.344483191
-0.429435375	-0.756553294
-0.539117197	-0.742767206
0.029686393	0.957718383
0.619187487	0.084781417
-0.667658691	0.127574467
0.724025322	0.326140467
0.950544693	-0.123959747
0.341765445	0.850936999
0.335659800	-0.868306222
-0.356994408	-0.557669179
-0.025413289	0.672691985
-0.599950798	-0.406225803
-0.242526599	-0.616144034
0.177358907	0.089814710
0.511430433	-0.098615772
-0.584044823	0.461975125
0.312912124	0.737006282
-0.922403303	-0.088910681
0.867664914	0.413256497
0.042783097	-0.660369745
0.488879641	0.022166756
-0.023404918	0.635668933
0.421725643	-0.041956900
0.400373921	0.327609560
-0.815720912	0.098742663
0.584711330	0.695709521
0.157684645	0.777551374
0.758387128	-0.529403232
0.514557656	0.835983825
0.381686087	0.382222569
0.249240321	-0.575530817
0.721852824	-0.261880039
0.446635941	-0.301552094
-0.626211107	-0.131638418
0.656491006	-0.273188257
-0.066907183	0.056864925
-0.142711953	0.975805060
0.165412655	0.041567135
0.074547723	-0.249876016
-0.262723345	0.074674614
-0.249209511	0.894961300
-0.147774012	-0.490822384
-0.634441932	-0.633216357
-0.654838559	0.747244156
0.749006213	0.594401762
-0.828286661	0.470859036
-0.667478277	0.618349280
-0.830693060	-0.293689384
-0.513289138	0.825797946
0.433122360	0.419803679
-0.117337130	0.487543662
0.463348721	0.255732368
-0.218481948	-0.462103557
0.612571058	-0.243353160
0.413756007	-0.535202955
0.265824456	0.779314075
-0.168419311	0.610985897
0.526558230	-0.419413100
0.205387659	0.698271570
0.316620849	-0.779247124
0.223135389	-0.070786307
0.164886019	0.313455103
-0.330835391	-0.371765261
-0.430812530	0.450682662
0.166131182	-0.424956179
-0.030522632	-0.221297760
0.331690661	-0.616766626
0.243499285	-0.402484882
-0.344333127	0.413888673
0.387377249	-0.292887192
-0.048201946	-0.296001902
-0.072134316	0.196018052
-0.492670192	-0.025583493
-0.126639592	0.730465197
0.043920300	-0.427205192
-0.333518834	0.613107770
-0.811848409	-0.007045161
-0.388685413	0.519842252
0.376188213	0.854813872
0.227841342	-0.414439283
0.739747057	-0.384781411
0.292673526	-0.308454889
0.319216687	-0.779460790
0.194955716	-0.239076431
0.557011692	0.098585915
-0.200830004	-0.399068010
0.671380725	0.465651162
0.298263508	-0.597808651
-0.312186968	0.909578096
0.602736907	0.694285812
-0.634750646	-0.169421753
0.445796837	0.572520054
-0.203458479	-0.234986476
0.793059264	-0.315895318
-0.408439982	-0.011985020
0.445028252	-0.851428292
-0.250496301	0.757981620
0.709849409	-0.036456542
0.452839813	0.008112917
0.365734808	-0.859347155
-0.082308988	0.287768409
-0.795345911	-0.317917022
0.327159380	0.807390996
-0.623631211	0.692408734
-0.362030757	-0.343784682
-0.771264629	-0.406053336
-0.151220398	-0.978205366
0.278051346	0.440339621
0.009809615	-0.276920402
0.588911329	0.096410510
-0.032722155	-0.661584972
-0.145607872	-0.322872746
0.301958486	-0.692768060
0.685240171	-0.332306707
-0.552115215	-0.397068818
0.285014161	0.282621083
-0.540070130	0.661382951
-0.024970185	0.097899112
-0.682401732	-0.227565040
0.181665192	-0.453666362
-0.431871727	-0.355567030
0.470784414	0.577937888
0.367512568	0.059695744
-0.325651603	-0.665209588
0.398110771	0.528740525
0.011917665	-0.299930744
0.835972465	-0.302842165
0.367762549	-0.716142749
0.300089017	0.323224252
-0.063603875	-0.414896822
-0.394154667	0.396325996
-0.753513873	0.580875150
-0.505774893	-0.435915605
-0.646689892	0.675890299
0.110418033	0.719691732
0.706335094	0.678546307
-0.635875299	0.177119507
0.256484193	0.731637268
0.459573114	0.078345345
-0.665004724	0.295545580
0.579402830	0.075592197
0.025982078	-0.484201045
0.660695375	0.631827412
0.212702561	-0.593649942
-0.528734104	0.566012669
0.285704400	0.788575450
0.260230236	0.649829102
-0.034305043	-0.483285570
0.381466369	0.202510207
-0.552452981	0.447894049
-0.162563772	0.907120134
-0.473760606	0.172431504
0.202665712	-0.698257427
-0.124810670	-0.217931458
0.377334770	0.901171409
0.297867496	0.038030145
0.532998820	0.209992447
-0.054788353	-0.254298621
0.616342504	0.416477544
-0.688285952	0.698582861
-0.001838526	0.597418448
0.487158310	-0.741608291
0.247247548	-0.547146734
-0.224893861	-0.371286083
0.655363473	0.222653159
