xOut	yOut
-0.739160426	0.762375090
0.975810363	-0.992205965
-0.988712937	-0.234854641
-0.944884980	-0.477326636
0.859669440	-0.513280546
-0.897265322	0.802608042
0.630895213	-0.921454960
0.574392082	0.871610635
-0.589780857	0.968021950
0.963480735	-0.372588982
-0.558798803	0.960906159
-0.998375770	0.438005583
-0.934294820	0.680895747
0.868967986	0.789230616
-0.977888605	-0.683688477
-0.823690049	0.940252119
0.415671557	-0.986883578
0.786730716	0.684628748
-0.835268251	-0.970350722
0.990555437	-0.537985590
-0.956061470	0.772183869
0.492109480	-0.890356289
0.898874327	-0.929433192
-0.886291977	0.920985722
0.861237841	0.976406266
-0.992219050	-0.458777222
0.555786925	0.913027796
-0.705256659	-0.930696899
0.787918619	-0.664760750
-0.756395813	0.763088997
-0.849867822	-0.953604971
-0.794373815	0.608108803
-0.764762639	-0.786592865
-0.850668420	0.867119068
0.780146863	0.971558833
-0.803544702	-0.638800923
0.944474598	-0.600338885
-0.938212289	-0.433301690
-0.656742389	0.946313066
-0.782529769	0.935271948
0.991729367	0.682884330
0.973049860	0.656630593
0.180814569	0.986469388
0.921741336	0.856501037
-0.594295852	0.861583351
0.747101866	0.868612174
-0.862926589	0.644007917
-0.708117473	-0.789264548
0.902771868	0.949635529
-0.710514360	0.836296481
-0.718427637	-0.856019530
-0.368727303	-0.970136107
-0.754336133	0.815830971
0.282558363	0.978231561
-0.250896881	0.976841482
-0.821820039	0.763871519
-0.829696541	0.632383728
0.951804434	-0.777103025
-0.988143023	0.860474801
0.995866721	-0.924208663
-0.374065278	0.947671154
-0.701311689	0.875199689
0.990682439	-0.857064158
0.987748623	0.770083529
0.852692843	-0.635259876
-0.980330970	-0.540748761
0.564947330	0.833814301
-0.918157181	-0.881514839
-0.943027436	0.527828882
0.987080122	0.869578899
-0.907822655	-0.477877303
0.388479833	-0.944615752
-0.766390680	-0.965876053
0.257746706	-0.995573230
-0.799916090	-0.848098130
0.840403985	0.669845844
-0.756577300	0.931751994
-0.949782991	-0.995530029
-0.843628159	-0.857694727
-0.989155837	0.276878723
-0.832250418	-0.564436005
0.631821564	0.817589877
0.749341871	0.827439643
0.985915355	-0.170984016
-0.449469620	0.931592911
0.604582744	0.803631644
-0.760804362	-0.694386369
-0.876796493	-0.953011731
0.746261466	0.872545378
0.874427913	-0.665894952
-0.496882626	-0.868609677
-0.937016766	0.769883041
-0.738920959	-0.888055100
-0.743172074	-0.966638919
0.942046475	0.583198396
0.714588719	0.765346438
-0.666561061	-0.875886667
0.755259274	0.981481731
-0.834165877	0.851251543
0.834417378	-0.736716956
-0.986584745	0.447131796
-0.461957458	0.962707140
-0.613785159	-0.996097575
-0.936541435	-0.631957796
-0.333796015	0.967708192
0.971610617	-0.722613026
0.967769367	-0.549781271
-0.561920135	-0.994331558
-0.905630362	-0.993942551
-0.811793625	0.783950563
0.581021520	-0.855930053
-0.793010985	0.639179098
0.505985824	0.898509824
-0.960897945	-0.489623030
0.756390220	0.938537589
0.801033758	-0.715613231
-0.626131229	-0.885116222
-0.663579731	-0.888607508
0.925391098	0.602580611
0.816238230	-0.793117639
-0.277989546	-0.967480677
0.869357596	0.875341690
-0.436322455	0.972247283
-0.831571666	0.958368514
-0.918843634	-0.794579910
0.981435212	0.932194400
0.952862543	-0.420095981
-0.916531369	0.714918672
0.960192084	-0.332138806
0.858688922	0.928171615
-0.615130796	0.811551464
0.931671292	0.440077005
0.871831811	-0.799204462
0.892627688	-0.938730527
0.752782118	0.824298980
0.891824176	0.879029009
0.680544983	0.956038496
0.867116328	0.619341237
-0.264683911	0.998325133
0.653854237	0.779191963
0.399464572	-0.935840021
0.433106577	-0.937393898
-0.616917291	-0.956230109
-0.818514689	0.782547281
-0.643522838	-0.794833605
0.982160882	0.706985657
-0.965983065	0.702795501
-0.955345710	-0.996141902
0.599479536	0.853803078
-0.648821559	0.821157255
-0.932392249	0.403844125
-0.433656686	0.986637737
-0.313857930	0.958990769
-0.823083004	-0.816429160
0.372881012	-0.937686115
0.605068059	0.975167715
0.934158483	-0.371927489
-0.811068369	0.630633100
0.814203940	-0.716553463
0.835170296	0.810281948
0.872595834	-0.875083642
0.995922762	0.241603322
0.653562424	0.965399451
-0.563342030	0.875381754
0.917621276	-0.579468514
-0.855198976	-0.693049035
0.872931395	0.644802405
0.979621598	-0.492062955
-0.825716223	-0.832882031
0.984723158	0.191399776
-0.741741498	0.673188562
0.387919529	-0.949521069
0.987500385	-0.528181831
-0.856456118	0.807646274
-0.472128732	-0.907259077
0.921557242	0.734850827
-0.525711891	0.951257740
0.805415957	0.930151402
-0.939106829	0.805877813
-0.895292804	0.899149671
-0.463487906	0.926310630
0.425758391	-0.992892375
0.913628769	0.501788803
-0.921027370	-0.502994192
0.617615015	0.919787150
0.893415769	0.803308030
0.800911876	0.888664508
0.682888509	0.986519143
0.421624586	-0.944005630
-0.892517900	0.616383810
-0.827384586	0.988456837
0.718640936	0.855503922
0.974975979	0.864517534
-0.806342498	-0.850179159
-0.914159934	0.446440284
0.937214524	0.486372698
-0.936839749	0.927222684
-0.779742381	-0.671171172
-0.751623046	-0.707738357
0.914827264	-0.784305924
-0.959286021	-0.891515235
-0.916678989	-0.929844604
0.560126584	0.849914860
-0.934391065	-0.510634717
0.990116352	-0.828501180
0.689034724	-0.926562638
-0.758345784	-0.831717085
0.759426243	0.965261911
0.739319645	-0.912358067
-0.670552448	-0.766159212
-0.597876297	0.970661624
0.935923534	0.629159140
0.533792785	0.976178074
-0.884728586	-0.505964232
0.760919360	0.854591058
-0.708831203	-0.911737867
0.923998204	-0.772907670
0.717421274	-0.706374306
0.603231621	0.866175464
0.360696015	-0.996974723
-0.765108778	-0.784659138
-0.535402559	-0.899479190
0.933870039	-0.859985111
-0.934942702	-0.756470567
-0.657899620	-0.870729906
0.950713675	-0.853117125
-0.769321585	0.943071339
0.974735033	-0.245311193
-0.993162987	-0.120043207
0.896598352	0.452142511
0.797202334	-0.948198581
-0.912025633	0.804039348
-0.525841387	-0.941698488
0.249057609	0.980490002
0.701524844	-0.822908808
0.981130539	0.591447264
0.649748776	-0.942790752
-0.763812343	0.672124718
-0.719987650	-0.734798509
0.868943053	0.904880324
0.854883670	-0.654481526
-0.982356809	0.416097958
-0.725386206	0.768505607
0.949403046	-0.914284349
0.416700217	-0.970050881
0.425271119	-0.986819017
-0.773987532	0.708042677
-0.651330406	-0.826651234
0.888487076	0.652121013
-0.566639787	-0.956764080
-0.783415314	0.747969380
0.967280545	-0.433409946
-0.997091603	0.418265383
-0.924513775	0.762527249
-0.473383754	0.917293215
-0.986952334	0.311025627
-0.948403998	0.789942934
0.977279688	-0.872917773
0.804627879	0.964928177
0.849625685	-0.602458357
-0.798246636	0.992076769
-0.932175733	0.604593534
0.687886642	0.763289608
0.728217784	0.744280561
0.905296279	-0.464291895
0.826168092	-0.619037022
0.343655904	-0.984579937
-0.992503168	0.156420299
0.743594577	-0.846263266
0.831184068	0.859532834
-0.923799601	-0.445055097
0.906110750	0.617676683
0.771413416	0.913006643
-0.714431227	0.927775253
-0.887483871	-0.692724299
0.947523899	0.520787509
0.782482497	-0.640551176
-0.837962402	-0.584398357
0.752542924	0.975779334
0.666912704	-0.849443714
-0.931432035	-0.475934515
0.395036396	-0.983908135
-0.794163091	0.816182626
-0.790836582	0.958379833
0.791961960	0.876076122
-0.891063882	-0.871918105
0.909702837	0.610444742
-0.940170541	-0.522673218
-0.875927198	0.840396888
0.882369249	0.709189434
-0.395030653	-0.960027958
-0.937532213	-0.494333603
-0.844793530	0.549940528
-0.739963102	0.702212075
-0.890072470	-0.849306229
-0.152306647	-0.996539072
-0.942322615	0.528952544
0.729782717	-0.757664355
-0.909967253	0.607216101
0.632894360	-0.972695377
-0.981641113	-0.999193434
0.820845338	-0.575358269
-0.981730633	0.648147772
-0.880318828	-0.668516955
0.767658887	0.944344274
0.511031055	-0.889936107
0.526089954	0.882142377
-0.897754783	0.645771126
-0.786374579	-0.971679877
0.972664398	-0.971753612
-0.726950953	0.809957039
0.680190301	0.957718327
-0.288120190	0.991618554
0.805366356	0.810248926
-0.935718352	-0.568439852
-0.552468867	-0.923785625
0.977121486	-0.762662155
0.977488261	-0.714143835
0.941469545	-0.676610595
0.947082928	0.681354798
-0.253618792	-0.999723114
0.440978122	0.999065679
0.924360221	-0.521186579
0.812901107	-0.974053145
-0.677735736	0.746551835
0.746828721	-0.766552758
0.792148165	0.984443452
0.779328140	0.697536607
0.723483463	-0.812540120
0.998346559	0.150633609
-0.350637529	-0.988572754
0.892205629	-0.473323649
-0.879493220	0.615689091
0.753649693	-0.954329008
-0.989708501	-0.921672978
-0.781762320	0.871075888
-0.736938362	0.966694253
0.991242510	-0.811774150
-0.766103159	0.657081988
-0.982397719	-0.387876861
0.794325940	-0.719336081
0.966108400	-0.988686646
-0.689043739	-0.759484582
0.976595759	-0.918721618
0.474289245	-0.980429146
-0.884596168	0.961946762
0.630994476	-0.894009252
0.776311547	0.798443590
0.507211077	0.864627941
-0.882521809	0.727850500
0.834241449	0.829249746
0.610661008	-0.978525763
0.999414366	-0.760410487
0.970378089	0.979213645
0.962958889	0.632762762
0.997027593	0.119034714
-0.948577915	-0.793715617
-0.837090204	0.632430222
-0.765532733	0.951573449
0.449857514	-0.938832481
0.629830452	-0.992872166
0.801609425	0.637797203
-0.768537502	0.989418252
0.878650308	0.556417126
0.975878523	0.935067939
-0.822173893	-0.987829119
-0.869319418	0.816181232
-0.771560667	-0.730847317
-0.938561252	-0.535230177
0.807027864	-0.725888649
0.891647761	0.515521432
0.955278017	0.541489373
-0.359478287	-0.983283237
-0.993740805	0.290040836
-0.945643168	0.468719287
0.800754277	0.682367766
-0.976796965	0.221792847
-0.722716029	-0.703375461
-0.935310169	0.505549442
-0.966522432	-0.499487037
-0.461270112	-0.888622433
-0.550326359	0.996740196
-0.998202136	-0.707427125
0.811645515	-0.775083693
-0.986264871	-0.959998333
0.936992216	-0.953690880
-0.651755771	0.966356261
0.891419172	-0.714763556
0.972594765	0.343012578
-0.859621747	0.701749685
-0.915359701	-0.952487216
0.946686607	-0.638412900
-0.426848104	0.919281371
0.811482906	0.589937292
0.999029585	0.980469449
-0.617941977	-0.964028337
0.951701857	0.632724507
-0.817152715	0.691214649
-0.441308368	0.924538195
0.702286636	0.925502298
-0.906619254	-0.649703764
-0.975490681	-0.765220675
-0.882285466	0.794166932
0.412646627	0.998765409
0.924267707	-0.940049142
0.443208001	0.904917188
-0.900485598	-0.748975935
-0.946641466	-0.724473999
0.390459263	-0.990754653
-0.398440441	0.925396174
-0.667882231	-0.955232440
0.830313362	-0.568367829
-0.986525438	0.729101846
-0.899000817	-0.758157967
0.550285717	-0.919603300
-0.982406691	0.271185585
-0.759870010	-0.794489310
0.789649633	-0.873934483
-0.953477276	0.339541177
-0.941606620	0.484211929
0.824566618	-0.903274110
0.966695275	-0.922049832
-0.760353194	0.819301193
-0.383963656	0.951159032
-0.544230817	0.910676089
-0.776739982	-0.865888529
-0.683013235	-0.884890770
-0.441054224	-0.933912585
0.913613242	-0.670594000
-0.692138170	-0.981969549
-0.757049036	0.769788261
0.879143197	0.542214278
-0.952959697	0.607631904
-0.911580702	-0.791749301
-0.767041523	0.967562496
0.875960502	-0.962865380
-0.910544353	-0.660705702
0.916744001	-0.667032027
0.802153173	-0.939150600
0.994577864	-0.525015414
-0.979923963	-0.618791382
-0.973497397	-0.476531324
0.945397351	0.871950101
0.547893179	0.862141351
-0.795081926	-0.830079188
-0.988156172	-0.494551458
-0.844626916	-0.811392791
0.873539392	0.845567558
0.914525607	-0.597297912
0.932040458	-0.650733395
-0.620296466	0.995657130
-0.928712294	-0.588266931
-0.895699570	-0.895284547
0.997483923	0.634492980
0.469772867	-0.942338520
-0.466365087	0.905277239
-0.745456156	-0.976076291
0.926365801	0.700651951
0.426641403	-0.980317770
-0.968051027	0.334157164
0.876224493	0.669811090
-0.632042437	0.802590293
0.370463041	-0.976392380
0.958491448	0.470344761
-0.781344034	0.908397382
-0.671024826	-0.944074707
-0.802592600	0.910222165
-0.552214718	-0.895620003
0.899159635	-0.524757902
0.968479034	0.966271001
-0.653667988	0.829981335
0.968691524	0.514503026
0.729199731	0.808043536
-0.888001869	-0.730353158
-0.720856016	-0.910654029
-0.993991549	0.643692463
-0.670834102	-0.782309916
-0.803540340	-0.943896792
-0.441173426	-0.964188328
0.608193229	0.815552384
0.904898355	-0.898483269
0.538930230	-0.913333293
-0.604992784	-0.846976161
0.999772483	-0.735913397
-0.644507284	-0.769709351
-0.642781558	-0.799066643
-0.967891043	-0.750145732
0.782540507	-0.711837076
0.432216499	-0.992289901
0.991294767	-0.471894400
0.894601022	-0.929906825
0.918488721	0.721469027
-0.990368050	0.854437335
-0.983455625	0.277132407
-0.919941956	-0.960552843
0.515103308	0.974659066
-0.890459668	-0.561990735
0.901369044	-0.570512225
-0.973468588	0.314849676
0.693306740	-0.990055032
0.646419314	0.885973076
0.671276215	-0.814768881
-0.152322259	0.989088362
-0.978280177	0.993403208
-0.821365675	-0.703960947
0.835909581	0.976868823
-0.860241233	-0.794932210
0.706536365	0.983187637
0.608499565	-0.881824882
-0.810235864	-0.952489990
-0.972079678	0.607159517
0.820054830	-0.861217959
-0.760762815	-0.990181035
0.512125483	0.898377861
-0.934147412	-0.686972466
0.516550913	0.885907418
0.978996886	-0.275162201
-0.807623763	-0.698481720
0.847080905	-0.918323521
0.505600042	-0.879912469
0.768511886	-0.724012701
0.364263035	-0.946835287
0.390840223	0.996260688
-0.470983797	-0.934228738
0.752100475	0.852189935
0.868906267	0.691289070
-0.907084244	0.660939257
-0.200551625	0.986775061
0.942242213	0.844981281
0.884188048	-0.600116705
0.974342868	-0.776770364
0.983763529	0.471751774
-0.796774032	0.737771840
-0.710063408	-0.746427356
-0.963273203	-0.523755513
0.953092539	-0.541864941
0.952265838	-0.628577512
0.618273407	0.898375672
-0.742928617	-0.860545129
-0.931357074	-0.955220986
0.697800090	0.722797644
0.948110552	-0.962717537
-0.850001584	-0.983246524
-0.917938522	0.413247186
0.519000459	0.916326397
0.688367338	-0.889665610
-0.973339213	0.770896932
-0.826332923	-0.584850167
-0.920957350	0.618074113
-0.993966324	0.300375331
-0.875096462	0.648435799
0.655516277	0.813270876
0.758770190	-0.868577460
-0.677331075	0.855424992
0.899386967	-0.598288425
-0.494540863	0.993945431
0.986175251	-0.737913148
0.910522652	-0.598735257
0.924349666	0.669292841
-0.912398124	-0.870286669
-0.785918051	0.806089815
-0.926187867	-0.983832755
0.914742493	-0.619567272
-0.590166904	0.958111308
-0.980656845	0.532535428
-0.915926970	-0.812625288
-0.674220266	0.983511021
0.993854597	0.911026626
-0.431489733	0.916352939
-0.828928878	0.717144072
-0.674171573	-0.851333746
0.828038827	0.934382996
-0.080163044	0.998154282
0.543409801	-0.884737187
-0.891891889	0.994384539
-0.948119939	0.793632142
-0.485736300	0.960191939
0.796278670	-0.996777521
0.528443025	-0.888021294
0.997568053	0.984938535
0.986309885	0.793615055
-0.787676217	0.948616877
-0.641204341	-0.995451813
0.643089193	-0.979472979
-0.874957637	0.794393390
-0.800353561	-0.613935759
0.683925014	-0.922065191
0.674548242	-0.886963295
0.892647146	0.762301569
-0.986010121	0.651963058
0.729897867	-0.992512790
0.928539689	-0.490108188
-0.846556812	-0.828289030
0.869625864	-0.639500337
0.550931949	-0.919694805
-0.782805052	0.708653040
0.880364010	0.689545731
0.792188989	0.749989873
-0.995287535	0.143271039
-0.786033944	-0.948878094
-0.870550459	0.764898005
-0.868572898	-0.653355511
-0.881013059	-0.910264417
-0.960663223	-0.459932098
0.961980315	-0.930210564
0.503941770	-0.919032745
0.829728745	-0.908502914
-0.970052219	0.841913248
0.919375206	0.499977844
0.702555802	-0.728092592
0.497577330	-0.998382276
0.888829606	0.752556040
0.990973455	-0.592446134
0.926181735	-0.653096044
0.641210692	-0.857347406
0.901940405	-0.731412072
-0.633131365	-0.995530023
-0.893616838	-0.541483884
-0.498297324	0.998190890
0.820285453	-0.752384732
0.955054207	0.671595336
-0.635925727	0.845520447
-0.904154916	-0.559702582
-0.508777467	0.960113880
-0.908993530	0.430119429
0.987918288	-0.744707613
-0.902899608	0.605739313
-0.677644431	0.802725975
-0.902919866	0.831261496
0.932253804	-0.759668293
0.422336343	0.955411415
-0.323770933	-0.959416746
0.894626820	-0.800376533
-0.797161967	-0.820955929
0.929436761	0.906915946
-0.844958936	0.787768041
0.933554537	0.361368412
0.887081286	0.902463103
-0.692834617	0.995561278
0.961445044	-0.686273876
-0.806818359	0.894999579
0.943715584	-0.949445098
0.930216412	0.441409330
0.825476965	0.586011884
0.776117884	0.786922008
0.899738008	0.969299525
0.617194786	-0.813295231
0.832543841	0.899797578
-0.755547035	-0.691378947
-0.568395259	0.867159094
-0.897897790	0.572781338
0.966667109	-0.649290455
0.814056607	-0.958485960
0.904064931	-0.844595805
0.986423573	-0.542754862
-0.963169264	-0.750217981
0.891318830	0.898517731
0.856880245	0.871262961
-0.954438517	-0.533029459
-0.906763287	0.886027052
0.705559083	0.981658065
0.734443695	0.934060895
0.832578625	0.947890999
0.180390107	0.999762114
-0.792654125	-0.671250163
-0.861065590	-0.514633340
-0.788156321	-0.859564470
0.414623044	-0.929667824
-0.995606929	-0.580696161
-0.674284762	-0.747972445
-0.684795035	-0.984468456
-0.971322023	0.894764835
-0.864356304	-0.522368426
0.972836926	-0.690588502
0.731794770	0.877529849
-0.976481266	-0.463480352
-0.594013419	-0.840837570
-0.691847706	-0.928673223
-0.283282940	-0.977863525
0.956062644	0.862536953
-0.381275697	-0.949628362
-0.439820328	0.927720484
0.779066010	0.761189245
-0.593444944	-0.912781697
0.927012884	-0.508147394
-0.998507215	-0.454262814
-0.591491444	-0.844622278
-0.805295812	0.906543118
0.403560145	-0.955658572
-0.921071175	-0.632370667
-0.755877647	-0.995830520
-0.926888954	0.484772544
-0.837242195	-0.576315400
0.352281469	0.987280990
-0.979535135	-0.936215140
-0.920146135	0.737164488
-0.448986410	0.926645358
-0.674420168	0.768190742
0.769102463	0.852572985
0.935900220	-0.995002758
-0.937553907	-0.502662199
0.546757791	-0.908399058
0.677380547	-0.852607669
0.759646184	-0.850370015
-0.485944343	-0.956518287
-0.939101818	-0.961123800
0.916804165	-0.699268527
-0.974638640	-0.799008121
-0.866819298	-0.785238495
0.996630276	0.098269369
0.619055685	0.836690983
0.978654101	-0.813294274
-0.560557807	-0.895697453
-0.445576800	-0.905944509
0.910951692	-0.666635495
-0.324700363	0.996266431
-0.876409003	-0.927614404
0.579320882	-0.817676993
-0.249103752	-0.989485074
0.742769508	0.815294476
0.448537449	0.948554576
-0.695548830	-0.801427021
-0.375530571	0.980238353
-0.897027199	0.570620124
0.866492652	-0.750889151
-0.866759927	-0.906052421
-0.929137133	0.951233095
0.812546199	0.912375797
0.914993529	-0.596682025
-0.831560076	0.995598790
0.840204652	-0.940339058
-0.881621582	-0.946207354
-0.989091464	0.555958289
0.493564157	0.996823141
0.984676379	-0.924105021
0.996277757	-0.726886323
0.440647821	-0.992813707
-0.863305050	-0.831095854
-0.786144198	0.955443600
-0.789052337	0.866311525
-0.987247723	-0.160750092
-0.659276268	0.767562768
0.659778773	0.814276505
-0.954168459	0.908989127
-0.811205979	-0.774147140
-0.959870635	0.755757520
0.717978858	-0.791454495
0.964303026	-0.888899309
-0.878391423	-0.595691227
-0.488555575	0.990172688
-0.745451337	0.676901706
-0.927085787	0.798850611
-0.986533884	-0.181532459
0.842411114	-0.870675463
0.421686714	0.979795717
0.936822097	0.896907750
0.875605212	-0.897979141
-0.872704779	-0.712311153
0.984411897	-0.385826906
0.930206939	-0.586552299
0.176802703	0.987042157
-0.910936985	-0.953437456
-0.925929292	-0.579546463
0.632017897	-0.787960695
0.861228514	-0.711855523
-0.925882182	0.425400299
-0.778265990	-0.820532267
0.419791890	-0.957652830
-0.770529704	0.922775574
-0.865185121	0.861290890
-0.903514964	0.987279649
-0.520695311	-0.882311033
-0.797198732	-0.707965097
-0.720685449	0.770725054
0.747100931	-0.932125328
-0.921831197	0.770004697
-0.543429930	-0.952270199
-0.971836104	0.366566749
0.863617706	-0.770592193
0.825646695	0.846434500
0.680340425	-0.895038756
-0.827164084	-0.702209439
-0.952242788	-0.748995281
-0.932204743	0.850380259
-0.996781277	-0.259924158
0.856975778	-0.884723755
-0.655315948	0.822890500
0.951094228	0.655982426
-0.714848530	-0.985219805
-0.992798063	0.469964684
0.526428921	0.979223801
0.701820278	0.886312123
-0.386436512	0.940175507
0.982977569	0.281488915
-0.362273595	-0.994560295
-0.953193513	-0.956961900
-0.401741899	-0.998067139
-0.584872368	0.870228748
-0.818633689	0.675840347
-0.979511784	0.693008700
-0.618646910	-0.930074957
0.980820561	0.601434614
-0.990822674	0.648734923
-0.881220125	-0.753463973
0.735231451	-0.963099731
0.895180790	-0.883415461
0.433633396	-0.912354128
0.981294811	0.219559862
-0.912385103	0.579531881
-0.626539387	-0.780947884
0.722642142	0.869432109
-0.978869796	0.584971271
0.490009710	0.874902527
-0.864619568	-0.507596216
-0.898761028	-0.607015019
0.272952579	0.980794052
-0.803751084	0.627665186
0.959346068	-0.624063318
-0.876935837	-0.622459598
-0.387998074	0.998884664
0.997165735	0.148644529
0.425424420	0.977667162
0.721966321	0.714677983
0.220587994	0.978567278
-0.779104167	-0.690874056
-0.926021918	0.557618609
-0.573638400	0.855597611
-0.745800977	-0.879743734
0.785862170	-0.636938914
0.969522067	0.962111933
-0.771207313	0.655979968
0.854640135	0.933211287
-0.932280375	0.774783550
0.875580354	-0.879074820
-0.781077354	-0.875198974
0.854171304	-0.926437221
-0.527038061	-0.874268063
-0.847008655	-0.933949681
-0.413919185	-0.970894824
-0.908232106	0.925803312
0.949643945	-0.775083690
0.980600880	-0.640422167
-0.822017981	0.754374310
0.768692647	0.815953429
-0.797491880	0.646255300
-0.904756840	-0.816891001
-0.994166867	0.208931058
0.898632170	0.739051103
-0.913787539	0.588462874
-0.934745699	0.834108568
-0.634498324	0.963886471
0.573159669	-0.911282880
-0.985559316	-0.713256268
0.618230508	0.893441015
0.813607053	0.819987338
-0.820196311	0.635531581
0.894972444	0.872739974
-0.181522914	0.984860669
0.800035464	0.639082503
-0.915996151	0.941299639
0.381662897	0.969239817
0.848879794	-0.799860017
0.954100485	0.318975301
-0.843903922	0.974243392
-0.994414791	0.214683168
0.824597160	-0.660240122
-0.670653460	-0.797867934
0.692425490	-0.873588376
0.515031881	-0.885563766
-0.940205046	0.954158846
-0.339437638	-0.996947077
0.624393239	0.834123661
0.932044443	-0.522699929
-0.742987126	-0.834764860
0.440526347	-0.914673920
-0.569087504	-0.953092289
-0.462470042	0.891162284
0.877725244	0.577039783
0.680758611	0.910674842
0.319220429	-0.980375543
0.641295208	0.944257411
0.853802433	0.974121952
-0.331496153	-0.972087818
-0.541432411	0.888223300
0.862345252	-0.985203350
0.768137828	-0.872876395
0.540912707	-0.844209460
-0.837245508	0.706457133
-0.862782093	-0.960070877
-0.886508438	0.994948468
-0.909716212	0.922168056
0.778067812	-0.971097881
0.780562504	-0.890193802
-0.894756183	-0.667571883
-0.886048128	0.518439074
-0.882089362	0.621865107
0.981410883	0.783529068
-0.897076524	-0.725130196
-0.902955076	0.768937083
-0.947942276	-0.923943197
0.980094837	-0.581930178
0.961810574	-0.434564048
-0.776284248	-0.996318610
0.786248680	0.680292549
0.899797810	-0.689742875
-0.613686072	-0.861598412
0.645313069	-0.803492137
0.351712685	-0.997775399
-0.749882111	0.738026613
-0.859373811	0.839328515
-0.997497716	0.368499487
-0.819626543	-0.680040479
-0.975179379	-0.649711295
-0.920967808	-0.576714833
0.966520817	0.580096165
0.418469984	0.969023102
-0.958911940	-0.360069886
0.989506835	-0.778538481
0.451924251	-0.945028540
0.900030039	0.797004431
-0.820994332	-0.641417161
0.984333063	0.597475651
-0.729906995	-0.780928031
-0.811380176	0.620256535
-0.785095688	-0.867703590
0.729772062	0.806110008
0.766276090	0.835965539
0.752075750	0.866277412
-0.875551313	-0.625273731
-0.870934314	0.771794403
0.607759941	-0.903421589
0.357434708	-0.962394531
0.817085004	-0.584625480
-0.684222340	0.807979261
-0.922293577	-0.846559437
-0.821033041	-0.766392055
0.901758951	0.554189938
-0.975145632	-0.645305144
0.919594188	-0.764926412
-0.960685723	0.981917808
-0.647465086	-0.781718763
0.822772270	-0.655524527
-0.938726929	0.523841713
-0.858640663	0.590116730
-0.598712708	0.822187135
-0.341117193	-0.980369306
-0.960397536	-0.518344924
-0.635893833	-0.899124465
-0.994503211	-0.805033930
0.789560942	0.655946582
0.958652137	-0.926395530
-0.903451848	0.762757079
-0.709924227	-0.730955066
0.958732913	-0.435567704
0.978026151	-0.910392113
0.816946687	0.814569326
0.893291045	0.478695119
0.698799749	-0.938804183
-0.794738133	0.852611124
-0.802173841	0.769194574
-0.615326809	0.808331520
0.765176794	0.964659957
-0.988238643	-0.917774267
0.995142817	0.272799922
0.936152867	0.681372306
0.987424440	0.481214996
-0.972981918	0.379686271
-0.889934352	0.980866504
0.756182651	-0.900947672
0.621859358	-0.796726417
0.617664825	-0.872694920
0.951502978	0.387442642
-0.779648220	0.888602945
0.726055630	0.865071929
0.992377009	0.472454856
0.922929393	-0.965343434
0.690405712	-0.890691806
0.973433242	0.764838212
0.690851273	0.965810250
0.760386284	0.934862990
-0.998637862	-0.409625912
-0.815732174	0.695821919
0.926254703	0.439420650
-0.889440267	-0.825694692
-0.595555448	-0.864499520
-0.635418502	0.791093940
-0.621446016	0.839935894
0.315213754	0.964091733
-0.930886370	0.627758806
0.631666909	0.982794823
-0.306845372	-0.989779108
0.398471310	-0.941244378
0.850279474	-0.720708350
0.824030567	0.567133073
0.712600144	-0.915114780
0.908733444	0.683506073
0.775979167	0.985458956
0.829281570	-0.588385739
-0.890687197	-0.867801474
0.902072309	-0.497502717
0.802580138	-0.607002753
0.911153468	0.584247136
0.526734375	-0.900525454
-0.556243508	-0.917554069
-0.917290871	0.735924819
0.827388561	-0.821257863
-0.831087266	0.636225774
0.506663316	0.905334985
0.889415077	0.501094473
-0.413829448	0.952638429
-0.952048918	0.567645336
0.985816656	0.554614397
-0.325844589	0.985963448
0.815812175	-0.803846847
0.778870716	-0.728824512
0.563957090	0.982455235
0.532637059	-0.940152617
-0.977441856	-0.241286032
-0.957432035	-0.781306111
-0.865858245	0.758048250
0.795675012	0.666778815
-0.746590507	-0.697735823
0.982400875	0.305865799
